2025-08-06 13:44:55,862 [INFO] app.utils.logging_config [logging_config.py:84]: Logging configuration initialized
2025-08-06 13:44:55,862 [INFO] app.utils.logging_config [logging_config.py:85]: Log directory: /home/ubuntu/crypto-0DTE-system/backend/logs
2025-08-06 13:45:16,283 [INFO] app.utils.logging_config [logging_config.py:84]: Logging configuration initialized
2025-08-06 13:45:16,284 [INFO] app.utils.logging_config [logging_config.py:85]: Log directory: /home/ubuntu/crypto-0DTE-system/backend/logs
2025-08-06 13:45:16,406 [DEBUG] passlib.utils.compat [__init__.py:449]: loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-08-06 13:45:16,406 [DEBUG] passlib.utils.compat [__init__.py:449]: loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-08-06 13:45:16,406 [DEBUG] passlib.utils.compat [__init__.py:449]: loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-08-06 13:45:16,422 [DEBUG] passlib.registry [registry.py:296]: registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-08-06 13:45:16,428 [ERROR] fastapi [utils.py:114]: Form data requires "python-multipart" to be installed. 
You can install "python-multipart" with: 

pip install python-multipart

2025-08-06 13:46:12,649 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:13,000 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:13,351 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:13,702 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:14,052 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:14,403 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:14,754 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:15,105 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:15,456 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:15,807 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:16,158 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:16,509 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:16,860 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:17,211 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:17,562 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:17,913 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:18,264 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:18,615 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:18,966 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:19,317 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:19,667 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:20,018 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
